ticker,name_en,name_ko,filing_id,instrument_type,board_resolution_date,instrument_kind_ko,total_face_value_krw,coupon_rate_pct,maturity_rate_pct,maturity_date,strike_price_krw,strike_ratio_pct,strike_window_start,strike_window_end,refix_floor_price_krw,refix_floor_note,subscription_date,payment_date,private_placement
060150,INSUN ENVIRONMENTAL NEW TECHNOLOGY CO.,인선이엔티(주),20160510002526,CB,2016-05-10,무기명식 무보증 사모 전환사채,15000000000,0,1,2021-05-12,6545,100,2017-05-12,2021-04-12,,,2016-05-12,2016-05-12,private
354200,"NGeneBio Co., Ltd.",주식회사 엔젠바이오,20220830000628,CB,2022-08-30,무기명식 무이권부 무보증 사모 전환사채,20000000000,0,0,2027-09-01,9290,100,2023-09-01,2027-08-01,,,2022-09-01,2022-09-01,private
354200,"NGeneBio Co., Ltd.",주식회사 엔젠바이오,20251015000276,CB,2025-10-15,무기명식 이권부 무보증 사모 전환사채,25000000000,2,6,2028-10-23,1704,100,2026-10-23,2028-09-23,,,2025-10-15,2025-10-23,private
354200,"NGeneBio Co., Ltd.",주식회사 엔젠바이오,20240604000287,CB,2024-05-31,무기명식 이권부 무보증 사모 전환사채,3000000000,0,2,2029-06-14,3398,100,2025-06-14,2029-05-14,2379,,2024-06-04,2024-06-14,private
354200,"NGeneBio Co., Ltd.",주식회사 엔젠바이오,20240920000386,CB,2024-09-20,무기명식 이권부 무보증 사모 전환사채,2510000000,0,2,2029-09-25,2670,100,2025-09-25,2029-08-25,1869,,2024-09-24,2024-09-25,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20191129001785,CB,,,,,,,,,,,,,,,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20200117000550,CB,2020-01-17,무기명식 이권부 무보증 사모 전환사채,4360000000,2,3,2023-01-17,894,100,2021-01-17,2022-12-17,,,2020-01-17,2020-01-17,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20181123000081,CB,2018-11-22,무기명식 이권부 담보부 사모 전환사채,10000000000,0,3,2021-11-23,882,100,2019-11-23,2021-10-23,,,2018-11-22,2018-11-23,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20180528000252,CB,2018-05-28,무기명식 이권부 무보증 사모 전환사채,8477000000,0,3,2021-06-19,1450,100,2019-06-19,2021-05-19,,,2018-05-28,2018-06-20,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20180601000532,CB,2018-05-25,무기명식 이권부 무보증 사모 전환사채,6000000000,0,3,2021-06-07,1520,100,2019-06-07,2021-05-07,,,2018-05-25,2018-06-08,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20181221000448,CB,2018-11-22,무기명식 이권부 무보증 사모 전환사채,7500000000,0,0,2021-12-23,882,100,2019-12-24,2021-11-24,,,2018-11-22,2018-12-24,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20190730000352,CB,2019-07-02,무기명식 이권부 무보증 사모 전환사채,8100000000,2,1,2022-07-30,1075,100,2020-07-30,2022-06-30,,,2019-07-02,2019-07-30,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20191029000339,CB,2019-10-29,무기명식 이권부 무보증 사모 전환사채,2000000000,2,3,2022-10-29,1096,100,2020-10-29,2022-09-29,,,2019-10-29,2019-10-29,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20181016000254,CB,2018-10-16,무기명식 이권부 무보증 사모 전환사채,1000000000,0,3,2021-10-16,816,100,2019-10-16,2021-09-16,,,2018-10-16,2018-10-17,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20181016000261,CB,2018-10-16,무기명식 이권부 무보증 사모 전환사채,400000000,0,3,2021-10-16,816,100,2019-10-16,2021-09-16,,,2018-10-16,2018-10-17,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20210118000306,CB,2021-01-18,무기명식 이권부 무보증 사모 전환사채,7000000000,3,5,2024-01-18,1273,100,2022-01-18,2023-12-18,100,,2021-01-18,2021-01-18,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20230406002853,CB,2023-04-06,무기명식 이권부 무보증 사모 전환사채,5000000000,2,2,2026-04-19,290,100,2024-04-19,2026-03-19,203,,2023-04-06,2023-04-19,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20241126000670,CB,2021-06-28,무기명식 이권부 무보증 사모 전환사채,5000000000,1,1,2025-06-28,1074,100,2022-06-28,2025-05-28,752,,2021-06-28,2021-06-28,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20240321001882,CB,2021-04-16,무기명식 이권부 무보증 사모 전환사채,4000000000,0,0,2025-04-21,1139,100,2022-04-21,2025-03-21,100,,2021-04-16,2021-04-21,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20240417000504,CB,2024-03-15,무기명식 이권부 무보증 사모 전환사채,2000000000,1,3,2027-06-18,2050,100,2025-06-18,2027-05-18,1435,,2024-03-15,2024-06-18,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20250516000322,CB,2025-05-16,무기명식 이권부 무보증 사모 전환사채,1000000000,3,6,2028-05-20,1000,100,2026-05-20,2028-04-20,,,2025-05-16,2025-05-20,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20260211001117,CB,2021-08-18,무기명식 이권부 무보증 사모 전환사채,5000000000,0,0,2027-03-19,952,100,2022-08-19,2027-02-19,100,,2021-08-18,2021-08-19,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20260211001112,CB,2020-11-27,무기명식 이권부 무보증 사모 전환사채,5000000000,0,2,2027-03-18,1272,100,2021-12-18,2027-02-18,100,,2020-11-27,2020-12-18,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20251223000799,CB,2025-05-16,무기명식 이권부 무보증 사모 전환사채,8000000000,3,6,2028-05-20,1000,100,2026-05-20,2028-04-20,,,2025-05-16,2025-05-20,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20260211001130,CB,2023-05-03,무기명식 이권부 무보증 사모 전환사채,5000000000,3,6,2027-05-10,293,100,2024-05-10,2027-04-10,100,,2023-05-03,2023-05-10,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20260211001126,CB,2022-02-21,무기명식 이권부 무보증 사모 전환사채,5000000000,1,1,2027-03-22,742,100,2023-02-22,2027-02-22,520,,2022-02-21,2022-02-22,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20260313001309,CB,2026-03-13,무기명식 이권부 무보증 사모 전환사채,5000000000,0,6,2029-04-10,1659,100,2027-04-10,2029-03-10,1162,,2026-03-13,2026-04-10,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20260312001436,CB,2026-03-12,무기명식 이권부 무보증 사모 전환사채,8500000000,0,6,2029-04-10,1466,100,2027-04-10,2029-03-10,1027,,2026-03-12,2026-04-10,private
089230,"THE E&M Co., Ltd.",더이앤엠(주),20260429000752,CB,2026-04-09,무기명식 이권부 무보증 사모 전환사채,10000000000,2,6,2029-05-08,2268,100,2027-05-08,2029-04-08,1588,,2026-05-08,2026-05-08,private
335870,WING'S FOOT INC.,(주)윙스풋,20241105000233,CB,2024-11-05,무기명식 이권부 무보증 사모 전환사채,10000000000,0,2,2028-03-31,1251,100,2026-03-31,2028-03-31,,,2024-11-07,2025-03-31,private
217480,"SD BIOTECHNOLOGIES CO., LTD.",(주)에스디생명공학,20210616000353,CB,2021-06-16,무기명식 이권부 무보증 사모 전환사채,17000000000,0,0,2026-06-18,4504,100,2022-06-18,2026-05-18,3378,,2021-06-18,2021-06-18,private
217480,"SD BIOTECHNOLOGIES CO., LTD.",(주)에스디생명공학,20201028000393,CB,2020-10-28,무기명식 이권부 무보증 사모 전환사채,21000000000,0,0,2025-10-30,5568,100,2021-10-30,2025-09-30,4176,,2020-10-30,2020-10-30,private
217480,"SD BIOTECHNOLOGIES CO., LTD.",(주)에스디생명공학,20230127000485,CB,2023-01-26,무기명식 이권부 무보증 사모 전환사채,20000000000,2,6,2026-01-27,1604,100,2024-01-27,2025-12-27,1123,,2023-01-26,2023-01-27,private
217480,"SD BIOTECHNOLOGIES CO., LTD.",(주)에스디생명공학,20231218000336,CB,2023-12-15,무보증 사모전환사채,25000000000,3,5,2028-12-19,500,100,2024-12-19,2028-12-18,,,,2023-12-20,private
200470,"APACT Co., Ltd.",(주)에이팩트,20180921000113,CB,2018-09-21,기명식 이권부 무보증 사모 전환사채,5000000000,0,2.5,2025-09-27,6230,100,2020-09-27,2025-09-26,,,2018-09-21,2018-09-27,private
200470,"APACT Co., Ltd.",(주)에이팩트,20250717000319,CB,2025-07-17,무기명식 무보증 사모 전환사채,10100000000,0,3,2030-07-18,2323,100,2026-07-18,2030-06-18,1627,,2025-07-18,2025-07-18,private
200470,"APACT Co., Ltd.",(주)에이팩트,20260626000406,CB,2026-05-29,무기명식 무보증 사모 전환사채,25000000000,0,3,2031-06-10,9635,100,2027-06-10,2031-05-12,6745,,2026-06-10,2026-06-10,private
200470,"APACT Co., Ltd.",(주)에이팩트,20251119000256,BW,2025-11-19,무기명식 이권부 무보증 비분리형 사모 신주인수권부사채,23400000000,0,1,2030-11-27,4813,100,2026-11-27,2030-10-27,,,2025-11-27,2025-11-27,private
023960,"SC ENGINEERING CO., LTD",에쓰씨엔지니어링(주),20151221000210,CB,2015-12-21,무기명식 무보증 이권부 사모 전환사채,3000000000,0.5,3,2020-02-23,4901,100,2017-02-23,2020-01-23,,,2015-12-23,2016-02-23,private
023960,"SC ENGINEERING CO., LTD",에쓰씨엔지니어링(주),20151221000383,CB,2015-12-21,무기명식 무보증 이권부 사모 전환사채,8000000000,0.5,3,2019-12-23,4901,100,2016-12-23,2019-11-23,,,2015-12-23,2015-12-23,private
023960,"SC ENGINEERING CO., LTD",에쓰씨엔지니어링(주),20210514001426,CB,2021-05-13,무기명식 이권부 무보증 사모 전환사채,11000000000,1,3,2024-05-17,4455,100,2022-05-17,2024-04-17,3119,,2021-05-17,2021-05-17,private
023960,"SC ENGINEERING CO., LTD",에쓰씨엔지니어링(주),20210817002141,CB,2021-08-17,무기명식 이권부 무보증 사모 전환사채,10000000000,0,2,2024-08-19,5801,100,2022-08-19,2024-07-19,4061,,2021-08-19,2021-08-19,private
023960,"SC ENGINEERING CO., LTD",에쓰씨엔지니어링(주),20220823000201,CB,2021-11-22,무기명식 이권부 무보증 사모 전환사채,10000000000,2,3,2025-08-26,3437,100,2023-08-26,2025-07-26,500,,2021-11-24,2022-08-26,private
023960,"SC ENGINEERING CO., LTD",에쓰씨엔지니어링(주),20251127001415,CB,2024-11-28,무기명식 이권부 무보증 사모 전환사채,15000000000,3,5,2028-12-24,1236,100,2026-12-24,2028-11-24,866,,2025-11-27,2025-12-24,private
023960,"SC ENGINEERING CO., LTD",에쓰씨엔지니어링(주),20251127001444,CB,2024-11-28,무기명식 이권부 무보증 사모 전환사채,15000000000,3,5,2028-12-24,1236,100,2026-12-24,2028-11-24,866,,2025-11-27,2025-12-24,private
182400,"NKGen Biotech Korea Co., Ltd.",(주)엔케이젠바이오텍코리아,20150326000472,CB,2015-02-23,기명식 무보증 사모 전환사채,6267000000,,,2020-03-09,10000,100,2015-03-11,2020-03-08,,,2015-03-10,2015-03-10,private
182400,"NKGen Biotech Korea Co., Ltd.",(주)엔케이젠바이오텍코리아,20150427000528,CB,2015-04-27,기명식 무보증 사모 전환사채,6500000000,,,2020-04-27,10000,100,2015-04-28,2020-04-26,,,2015-04-28,2015-04-28,private
182400,"NKGen Biotech Korea Co., Ltd.",(주)엔케이젠바이오텍코리아,20150506000010,CB,2015-05-04,기명식 무보증 사모 전환사채,1170000000,,4,2020-05-03,10000,100,2015-05-04,2020-05-02,,,2015-05-04,2015-05-04,private
182400,"NKGen Biotech Korea Co., Ltd.",(주)엔케이젠바이오텍코리아,20200428000706,CB,2020-04-28,무기명식 이권부 무보증 사모 전환사채,10000000000,0,1,2025-05-04,12447,100,2021-05-04,2025-04-04,,,2020-05-04,2020-05-04,private
182400,"NKGen Biotech Korea Co., Ltd.",(주)엔케이젠바이오텍코리아,20180803000358,CB,2018-03-28,무기명식 이권부 무보증 무담보 사모 전환사채,9000000000,0,0,2023-03-30,20395,100,2019-03-30,2023-02-28,,,2018-03-30,2018-03-30,private
182400,"NKGen Biotech Korea Co., Ltd.",(주)엔케이젠바이오텍코리아,20180803000372,CB,2018-06-22,무기명식 이권부 무보증 사모 전환사채,27500000000,0,0,2023-06-26,16463,100,2019-06-26,2023-05-26,,,2018-06-26,2018-06-26,private
182400,"NKGen Biotech Korea Co., Ltd.",(주)엔케이젠바이오텍코리아,20160825000304,CB,2016-08-25,"무기명식, 무보증, 무담보,사모전환사채",30000000000,0,0,2021-08-29,48660,100,2017-08-29,2021-08-28,,,2016-08-29,2016-08-29,private
182400,"NKGen Biotech Korea Co., Ltd.",(주)엔케이젠바이오텍코리아,20210610000261,CB,2021-06-08,무기명식 이권부 무보증 사모 전환사채,14400000000,0,1,2026-06-10,14058,100,2022-06-10,2026-05-10,9841,,2021-06-10,2021-06-10,private
182400,"NKGen Biotech Korea Co., Ltd.",(주)엔케이젠바이오텍코리아,20201126000676,CB,2020-11-26,무기명식 이권부 무보증 사모 전환사채,23200000000,0,1,2025-11-30,13389,100,2021-11-30,2025-10-30,9373,,2020-11-30,2020-11-30,private
182400,"NKGen Biotech Korea Co., Ltd.",(주)엔케이젠바이오텍코리아,20220407002632,CB,2022-04-07,무기명식 이권부 무보증 사모 전환사채,36000000000,0,7,2025-04-15,20975,100,2023-04-15,2025-03-15,14683,,2022-04-11,2022-04-15,private
182400,"NKGen Biotech Korea Co., Ltd.",(주)엔케이젠바이오텍코리아,20200525000408,CB,2020-05-25,무기명식 이권부 무보증 사모 전환사채,20000000000,0,1,2025-05-27,14227,100,2021-05-27,2025-04-27,,,2020-05-27,2020-05-27,private
182400,"NKGen Biotech Korea Co., Ltd.",(주)엔케이젠바이오텍코리아,20230908000520,CB,2023-09-08,무기명식 이권부 무보증 사모 전환사채,8500000000,0,7,2026-09-12,14977,100,2024-09-12,2026-08-12,10484,,2023-09-12,2023-09-12,private
182400,"NKGen Biotech Korea Co., Ltd.",(주)엔케이젠바이오텍코리아,20230911000426,BW,2023-09-11,무기명식 이권부 무보증 사모 신주인수권부사채,7500000000,0,0,2026-09-13,14880,100,2024-09-13,2026-09-12,10416,,2023-09-13,2023-09-13,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20180524000361,CB,2018-05-23,무기명식 이권부 무보증 사모전환사채,6000000000,2.5,5,2021-05-24,10057,100,2019-05-24,2021-04-24,,,2018-05-24,2018-05-24,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20180713000561,CB,2017-12-22,무기명식 무보증 사모전환사채,7000000000,2,4,2021-06-28,5288,100,2019-06-28,2021-05-28,,,2017-12-22,2018-06-28,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20160804000116,CB,2016-08-04,무기명식 무보증 사모전환사채,3000000000,2,2,2019-08-04,2893,100,2017-08-04,2019-07-04,,,2016-08-04,2016-08-04,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20160115000400,CB,2016-01-15,무기명식 이권부 무보증 사모 전환사채,5000000000,9,9,2019-01-15,1825,100,2017-01-15,2018-12-15,,,2016-01-15,2016-01-15,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20160829000002,CB,2016-08-26,무기명식 무보증 사모전환사채,800000000,2,2,2019-08-26,2184,100,2017-08-26,2019-07-26,,,2016-08-26,2016-08-26,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20161227000220,CB,2016-12-27,무기명식 무보증 사모전환사채,4700000000,2,2,2019-12-27,1390,100,2017-12-27,2019-11-27,,,2016-12-27,2016-12-27,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20160509000001,CB,2016-05-04,무기명식 이권부 무보증 사모 전환사채,500000000,6,6,2019-05-04,2562,100,2017-05-04,2019-04-04,,,2016-05-04,2016-05-04,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20160519000069,CB,2016-05-19,무기명식 이권부 무보증 사모 전환사채,500000000,2,2,2019-05-19,2536,100,2017-05-19,2019-04-19,,,2016-05-19,2016-05-19,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20160519000360,CB,2016-05-19,무기명식 이권부 무보증 사모 전환사채,890000000,4,6,2019-05-20,2536,100,2017-05-20,2019-04-20,,,2016-05-19,2016-05-20,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20160527000268,CB,2016-04-25,무기명식 이권부 무보증 사모 전환사채,700000000,6,6,2019-04-25,2566,100,2017-04-25,2019-03-25,,,2016-04-25,2016-04-25,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20160608000413,CB,2016-06-07,무기명식 이권부 무보증 사모 전환사채,2420000000,4,6,2019-06-09,2342,100,2017-06-09,2019-05-09,,,2016-06-07,2016-06-09,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20160613000283,CB,2016-06-13,무기명식 이권부 무보증 사모 전환사채,510000000,4.5,6,2019-06-13,2449,100,2017-06-13,2019-05-13,,,2016-06-13,2016-06-13,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20210617000371,CB,2021-06-17,무기명식 무보증 사모 전환사채,5000000000,0,2,2024-06-21,1655,100,2022-06-21,2024-05-21,1160,,2021-06-21,2021-06-21,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20220804000320,CB,,,,,,,,,,,,,,,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20221005000383,CB,2022-10-05,국내 무기명식 이권부 무보증 사모 전환사채,10000000000,0,2,2024-06-21,1655,100,2022-06-21,2024-05-21,1160,,2021-06-21,2021-06-21,private
073570,Lithium-for-earth Inc ,(주)리튬포어스,20230116000283,CB,2023-01-16,무기명식 무보증 사모 전환사채,35000000000,0,3,2026-01-18,4575,100,2024-01-18,2025-12-18,,,2022-09-20,2023-01-18,private
010960,SAMHO DEVELOPMENT CO,삼호개발(주),20250912000257,EB,2025-09-12,무기명식 이권부 무보증 사모 교환사채,4500000000,0,0,2030-09-22,3979,100,2025-10-22,2030-08-22,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-09-16,2025-09-22,private
034020,"DOOSAN ENERBILITY CO., LTD.",두산에너빌리티(주),20170420000542,BW,2017-02-27,국내 무기명식 이권부 무보증 공모 분리형 신주인수권부사채,500000000000,1,2,2022-05-04,23450,100,2017-06-04,2022-04-04,,,2017-04-24,2017-05-04,public
095610,"TESCO.,LTD.",(주)테스,20250917000329,EB,2025-09-17,무기명식 무보증 사모 교환사채,28516200000,0,0,2030-09-25,47527,100,2025-10-02,2030-08-25,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-09-25,2025-09-25,private
095610,"TESCO.,LTD.",(주)테스,20251029000089,EB,2025-10-22,무기명식 무보증 사모 교환사채,15666900000,0,0,2030-10-30,52223,100,2025-11-06,2030-09-30,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-10-30,2025-10-30,private
417180,"Finger Story CO., LTD.",(주)핑거스토리,20230615000352,CB,2023-06-15,무기명식 무보증 사모 전환사채,6300000000,0,0,2027-06-20,5375,100,2024-06-20,2027-05-20,3763,,2023-06-19,2023-06-20,private
417180,"Finger Story CO., LTD.",(주)핑거스토리,20240618000288,CB,2024-06-18,무기명식 이권부 무보증 사모 전환사채,7500000000,0,0,2029-06-25,3617,100,2025-06-25,2029-05-25,2532,,2024-06-20,2024-06-25,private
417180,"Finger Story CO., LTD.",(주)핑거스토리,20251110000200,CB,2025-11-10,무기명식 무이권부 무보증 사모 전환사채,8500000000,0,0,2030-11-18,1995,100,2026-11-18,2030-10-18,1397,,2025-11-12,2025-11-18,private
290670,"DAEBO MAGNETIC CO.,LTD.",대보마그네틱(주),20190705000532,CB,2019-06-12,무기명식 이권부 무보증 사모 전환사채,10000000000,0,2,2023-07-05,48776,100,2020-07-05,2023-06-05,,,2019-06-12,2019-07-05,private
290670,"DAEBO MAGNETIC CO.,LTD.",대보마그네틱(주),20190724000261,CB,2019-07-24,무기명식 이권부 무보증 사모 전환사채,14000000000,0,2,2023-07-31,48288,100,2020-07-31,2023-06-30,,,2019-07-24,2019-07-31,private
103840,"WOOYANG  Co., Ltd.",(주)우양,20221006000336,CB,2022-10-06,무기명식 이권부 무보증 사모 전환사채,7000000000,0,0,2027-10-11,2988,100,2023-10-11,2027-09-11,,,2022-10-11,2022-10-11,private
103840,"WOOYANG  Co., Ltd.",(주)우양,20240426000992,CB,2024-04-26,무기명식 무이권부 무보증 사모 전환사채,2600000000,0,0,2029-04-30,4447,100,2025-04-30,2029-03-30,,,2024-04-30,2024-04-30,private
103840,"WOOYANG  Co., Ltd.",(주)우양,20240828000561,CB,2024-08-28,무기명식 무이권부 무보증 사모 전환사채,4000000000,0,0,2029-08-30,5055,100,2025-08-30,2029-07-30,,,2024-08-30,2024-08-30,private
043100,"Alpha AI Co.,Ltd.",(주)알파에이아이,20150428000589,CB,2015-04-28,무기명식 이권부 무보증 사모 전환사채,3000000000,9,9,2018-04-29,786,100,2016-04-29,2018-03-29,,,2015-04-29,2015-04-29,private
043100,"Alpha AI Co.,Ltd.",(주)알파에이아이,20160830000320,CB,2016-08-29,무기명식 이권부 무보증 사모 전환사채,3500000000,5,5,2019-08-30,1224,100,2017-08-30,2019-07-30,,,2016-08-30,2016-08-30,private
043100,"Alpha AI Co.,Ltd.",(주)알파에이아이,20210429000327,CB,2021-04-29,무기명식 이권부 무보증 전환사채,2100000000,3,5,2024-04-29,500,100,2022-04-29,2024-03-29,500,,2021-04-29,2021-04-29,private
043100,"Alpha AI Co.,Ltd.",(주)알파에이아이,20220927000501,CB,2021-04-28,무기명식 이권부 무보증 전환사채,3000000000,3,5,2024-04-28,500,100,2022-04-28,2024-03-28,500,,2021-04-28,2021-04-28,private
043100,"Alpha AI Co.,Ltd.",(주)알파에이아이,20231124000542,CB,2023-11-24,무기명식 이권부 무보증 사모 전환사채,900000000,2,4,2028-11-24,500,100,2024-11-24,2028-10-24,500,,2023-11-24,2023-11-24,private
043100,"Alpha AI Co.,Ltd.",(주)알파에이아이,20240315000243,CB,2024-03-14,무기명식 이권부 무보증 사모 전환사채,7000000000,3,5,2027-03-14,515,100,2025-03-14,2027-02-14,500,,2024-03-14,2024-03-14,private
043100,"Alpha AI Co.,Ltd.",(주)알파에이아이,20250918000398,CB,2025-07-31,무기명식 이권부 무보증 사모 전환사채,5500000000,3,5,2028-09-22,2000,100,2026-09-22,2028-08-21,,,2025-09-22,2025-09-22,private
043100,"Alpha AI Co.,Ltd.",(주)알파에이아이,20260820000287,CB,,무기명식 이권부 무보증 사모 전환사채,,,,,,,,,,,,,private
043100,"Alpha AI Co.,Ltd.",(주)알파에이아이,20260820000280,CB,,무기명식 이권부 무보증 사모 전환사채,,,,,,,,,,,,,private
043100,"Alpha AI Co.,Ltd.",(주)알파에이아이,20251002000572,CB,2025-10-01,무기명식 이권부 무보증 사모 전환사채,5000000000,2,3,2028-10-15,1570,100,2027-10-15,2028-09-14,1099,,2025-10-01,2025-10-15,private
043100,"Alpha AI Co.,Ltd.",(주)알파에이아이,20260203000456,CB,2026-01-26,무기명식 이권부 무보증 사모 전환사채,6600000000,3,5,2029-02-03,2040,100,2027-02-03,2029-01-02,1428,,2026-01-15,2026-02-03,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20150923000334,CB,2015-09-23,무기명식 이권부 무보증 사모 전환사채,1000000000,0,0,2018-09-24,6300,100,2016-09-24,2018-08-24,,,2015-09-24,2015-09-24,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20190708000055,CB,2019-07-05,무기명식 이권부 무보증 사모 전환사채,3000000000,4,4,2022-07-08,874,100,2020-07-08,2022-07-07,,,2019-07-08,2019-07-08,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20190808000352,CB,2019-08-05,무기명식 이권부 무보증 사모 전환사채,10000000000,2,5,2022-08-09,972,100,2020-08-09,2022-08-08,,,2019-08-06,2019-08-09,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20190826000334,CB,2019-08-26,무기명식 이권부 무보증 사모 전환사채,5000000000,6,6,2022-08-27,966,100,2020-08-27,2022-08-26,,,2019-08-27,2019-08-27,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20171031000386,CB,2017-09-22,무기명식 이권부 무보증 사모 전환사채,4530800000,6,6,2020-10-31,1196,100,2018-10-31,2020-09-30,,,2017-09-28,2017-10-31,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20160824000320,CB,2016-08-24,기명식 이권부 무보증 사모 전환사채,1000000000,0,5,2019-08-23,1440,100,2017-08-24,2019-08-22,,,2016-08-24,2016-08-24,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20160901000406,CB,2016-09-01,기명식 이권부 무보증 사모 전환사채,1000000000,0,1,2018-03-01,1760,100,2017-09-01,2018-02-28,,,2016-09-01,2016-09-01,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20160912000443,CB,2016-09-12,기명식 이권부 무보증 사모 전환사채,1000000000,0,5,2019-09-11,1440,100,2017-09-12,2019-09-10,,,2016-09-12,2016-09-12,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20160913000254,CB,2016-09-13,기명식 이권부 무보증 사모 전환사채,580000000,0,1,2018-03-12,1760,100,2017-09-13,2018-03-11,,,2016-09-13,2016-09-13,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20170531001376,CB,2017-05-31,무기명식 무보증 사모 전환사채,500000000,0,3,2019-05-30,1100,100,2018-05-31,2019-05-29,,,2017-05-31,2017-05-31,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20170608000392,CB,2017-06-07,무기명식 무보증 사모 전환사채,1000000000,5,5,2019-06-07,1100,100,2018-06-08,2019-06-07,,,2017-06-07,2017-06-08,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20170117000343,CB,2017-01-12,무기명식 무보증 사모 전환사채,2000000000,,3,2020-01-11,1440,100,2018-01-12,2020-01-10,,,2017-01-12,2017-01-12,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20170921000190,CB,2017-09-21,무기명식 이권부 무보증 사모 전환사채,2000000000,3,4,2020-09-27,1181,100,2018-09-27,2020-08-27,,,2017-09-25,2017-09-27,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20200730000387,CB,2020-02-20,무기명식 이권부 무보증 사모 전환사채,10000000000,1,5,2023-09-18,1092,100,2021-09-18,2023-09-17,100,,2020-06-29,2020-09-18,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20200923000394,CB,2020-01-28,무기명식 이권부 무보증 사모 전환사채,20000000000,6,8,2023-10-28,1008,100,2021-10-28,2023-10-27,100,,2020-09-25,2020-10-28,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20230427000778,CB,2022-08-08,무기명식 이권부 무보증 사모 전환사채,8000000000,3,8,2026-04-28,565,100,2024-04-28,2026-03-28,100,,2023-04-28,2023-04-28,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20240226004762,CB,2022-12-12,무기명식 이권부 무보증 사모 전환사채,10100000000,3,8,2027-02-27,1330,100,2025-02-27,2027-01-27,1000,,2024-02-26,2024-02-27,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20250919000003,CB,2025-09-18,무기명식 무보증 사모 전환사채,8000000000,5,5,2028-10-17,1041,100,2026-10-17,2028-09-17,1000,,2025-09-18,2025-10-17,private
060900,"Agent AI Co.,Ltd.",(주)에이전트에이아이,20260629000445,CB,2026-06-19,무기명식 이권부 무보증 사모 전환사채,1500000000,3,8,2029-06-29,4875,100,2027-06-29,2029-05-29,3413,,2026-06-29,2026-06-29,private
