ticker,company_name_en,name_english,name_arabic,title,category,rank_order
ORAS,ORASCOM CONSTRUCTION PLC,Cassy Raby,كاسي رابي,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Wassim El Mardini,وسيم المارديني,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Usman Malik,عثمان مالك,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Ahmed Sultan,أحمد سلطان,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Sareb Al Mzaini,سارب فرج احنيش,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Karim Awad,كريم عوض,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Mohamed Ebeid,محمد عبيد,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Mostafa Gad,مصطفي جاد,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Maged El-Ayouti,ماجد العيوطي,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Karim Meleka,كريم ميليكا,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Mohamed Gabr,محمد جبر,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Nicholas Halewood,نيكولاس هاليوود,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Mariam El Alaily,مريم العليلي,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Mahmoud Hussein Kamel,محمود حسين كامل,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Hana Raouf,هناء رؤوف,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Mohamed Omran,محمد عمران,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Rana Tarek,رنا طارق,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Karim Jadayel,كريم جدايل ,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Mohamed Aly,محمد علي,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Khaled Shawkat,خالد شوكت,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Mohamed El-Emam,محمد الإمام,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Ahmed El Shabasy,أحمد الشباسي,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Yara Emad,يارا عماد,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Santhosh Sebastian,سانتوش سيباستيان,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Omar El Shafey,عمر الشافعي,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Youssef Abdel Kader,يوسف عبد القادر,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Mariam Khalil,مريم خليل,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Thomas Emmet,ثوماس إيميت,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Oliver Ebner,أوليفر إبنير,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Hollie McGuinness,هولي ماكغينيس,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Irfan Chaudhry,عرفان تشودري,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Cathy Altuna,كاثي ألتونا,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Anthony Matsis,أنتوني ماتسيس,Others,Unclassified,19
ORAS,ORASCOM CONSTRUCTION PLC,Joep vandne Ejinden,جويب فاندن إيجيندين,Others,Unclassified,19
ORDS,OOREDOO,H.E. Sh. Faisal Bin Thani Al Thani,سعادة الشيخ فيصل بن ثاني آل ثاني,Chairman,Board,1
ORDS,OOREDOO,Dr. Nasser Mohd Marafih,د. ناصر محمد معرفيه,Vice Chairman,Board,2
ORDS,OOREDOO,Sh. Mohammed Abdulla Al Thani,الشيخ محمد عبدالله آل ثاني,CE/ CEO,Management,5
ORDS,OOREDOO,Mikael Grape ,مايكل جرابي,Managing Director,Board,7
ORDS,OOREDOO,Abdulla Ahmed Al Zaman,عبدالله احمد الزمان,Chief Financial Controller,Unclassified,9
ORDS,OOREDOO,Ahmed Yousef Al Naama,احمد يوسف النعمه,Chief Financial Controller,Unclassified,9
ORDS,OOREDOO,Mohd Akhaliq Alemadi,محمد عبدالخالق العمادي,Top Management,Management,10
ORDS,OOREDOO,Sheikh Nasser Hamad Al Thani,الشيخ ناصر حمد آل ثاني,Top Management,Management,10
ORDS,OOREDOO,Sheikh Ali Jaber Al Thani,الشيخ علي جبر آل ثاني,Top Management,Management,10
ORDS,OOREDOO, Abdulla Mubarak Al Khalifa,عبدالله مبارك آل خليفة,Board Member,Board,11
ORDS,OOREDOO,Nasser Rashid Al Humaidi,ناصر راشد الحميدي,Board Member,Board,11
ORDS,OOREDOO,Aziz Aluthman Fakhroo,عزيز العثمان فخرو,Board Member,Board,11
ORDS,OOREDOO,Eissa Hilal Al Kuwari,عيسى هلال الكواري,Board Member,Board,11
ORDS,OOREDOO,Yousef Mohammed Al Obaidli,يوسف محمد العبيدلي,Board Member,Board,11
ORDS,OOREDOO,Mohammed Nasser Al Hajri,محمد ناصر الهاجري,Board Member,Board,11
ORDS,OOREDOO,Sh. Sauod Bin Nasser Al Thani), الشيخ/ سعود بن ناصر آل ثاني,Board Member,Board,11
ORDS,OOREDOO,Mohammed Saif Al Suwaidi, محمد سيف السويدي,Board Member,Board,11
ORDS,OOREDOO, Ahmed Ali Al Hammadi,أحمد بن علي الحمادي,Board Member,Board,11
ORDS,OOREDOO,H.E. Mohammed Nasser Al-Hajri,سعادة السيد محمد ناصر الهاجري,Board Member,Board,11
ORDS,OOREDOO,Mr. Abdulla Mubarak Al Khalifa,السيد عبدالله مبارك آل خليفة,Board Member,Board,11
ORDS,OOREDOO,Mr. Nasser Rashid Al Humaidi,السيد ناصر راشد الحميدي,Board Member,Board,11
ORDS,OOREDOO,Mr. Mohammed Saif Al Sowaidi,السيد محمد سيف السويدي,Board Member,Board,11
ORDS,OOREDOO,H.E. Ahmed Bin Ali Al Hammadi,سعادة السيد أحمد بن علي الحمادي,Board Member,Board,11
ORDS,OOREDOO,H.E. Essa Bin Hilal Al Kuwari,سعادة السيد عيسى بن هلال الكواري,Board Member,Board,11
ORDS,OOREDOO,Eng. Yousef Al Obaidly,المهندس يوسف العبيدلي,Board Member,Board,11
ORDS,OOREDOO,Sh. Saud Bin Nasser Al Thani,الشيخ سعود بن ناصر آل ثاني,Board Member,Board,11
ORDS,OOREDOO,Sanjay Chowdhary,سانجاي شودهاري,Others,Unclassified,19
ORDS,OOREDOO,Saleh Dawood Abulrahman,صالح داوود عدالرحمن,Others,Unclassified,19
ORDS,OOREDOO,Adhy Setiawan,ادهي ستجوان,Others,Unclassified,19
ORDS,OOREDOO,Jenny Dela Cruz,جيني ديلا كروز,Others,Unclassified,19
ORDS,OOREDOO,Devanand Nagarajan ,ديفانند ناجاراجان,Others,Unclassified,19
ORDS,OOREDOO,Jacob Pious Tharakan,جاكوب بيوس ثاراكان,Others,Unclassified,19
ORDS,OOREDOO,Ravindran Devarajan ,رافيندران ديفاراجن ,Others,Unclassified,19
ORDS,OOREDOO,Shehryar Malik 	,شهريار مالك,Others,Unclassified,19
ORDS,OOREDOO,Mounir Mechernene,منير مشرنن,Others,Unclassified,19
ORDS,OOREDOO,Noora Hamad Al Marri,نورة حمد المري,Others,Unclassified,19
ORDS,OOREDOO,Noora Salman Al Obaidli,نورة سلمان العبيدلي,Others,Unclassified,19
ORDS,OOREDOO,Mohammed Sabri Al Zaidan,محمد صبري الزيدان,Others,Unclassified,19
ORDS,OOREDOO,Moza Mohd Darwish, موزة محمد درويش,Others,Unclassified,19
ORDS,OOREDOO,Syed Bilal Kazmi,سيد بلال كازمي,Others,Unclassified,19
ORDS,OOREDOO,Eyas Naif Saleh Assaf,اياس نايف صالح عساف,Others,Unclassified,19
ORDS,OOREDOO,Eisa Mohammed Al-Mohannadi,عيسى محمد المهندى,Others,Unclassified,19
ORDS,OOREDOO,Mohammed Siraj Mohammed Mashood,محمد مشود,Others,Unclassified,19
ORDS,OOREDOO,Noor Mohammed S. A. Al Raeesi,نور محمد صالح الرئيسي,Others,Unclassified,19
ORDS,OOREDOO,Shahjahan Iqbal Baig, شاهجهان اقبال,Others,Unclassified,19
ORDS,OOREDOO,Imran Bashir Ahmed Naziri,عمران بشير احمد نذيري,Others,Unclassified,19
ORDS,OOREDOO,Vikram Liya,فيكرام ليلا	,Others,Unclassified,19
ORDS,OOREDOO,Johan Borsjo,جون بروسج,Others,Unclassified,19
ORDS,OOREDOO,Fahad Imran Butt,فهد امران بيت,Others,Unclassified,19
ORDS,OOREDOO,Hasan Nabeel K A Al Kuwar,حسن نبيل خالد البوعفرة الكواري,Others,Unclassified,19
ORDS,OOREDOO,Bharat Kumar Khimji Vagadia,بهارات كومار كهيمجي فاجاديا,Others,Unclassified,19
ORDS,OOREDOO,Thomas George,توماس جورج,Others,Unclassified,19
ORDS,OOREDOO,Bahaeddine Hajri,بهاء الحجري ,Others,Unclassified,19
ORDS,OOREDOO,Yunus Cicek,يونس سيسك,Others,Unclassified,19
ORDS,OOREDOO,Georges Abi Saab,جورج ابى صعب,Others,Unclassified,19
ORDS,OOREDOO,Tomas Ramirez Gi,تومس رامريز غيل ,Others,Unclassified,19
ORDS,OOREDOO,Robert Namee,روبرت نامي ,Others,Unclassified,19
ORDS,OOREDOO,George Bownribg Challenor,جورج بورينغ شالنور,Others,Unclassified,19
ORDS,OOREDOO,Paolo Pennacchietti,باولو بيناشيتى,Others,Unclassified,19
ORDS,OOREDOO,Thomas Bernard Andre Chevanne,توماس بيرنارد اندري شيفان,Others,Unclassified,19
ORDS,OOREDOO,Laur Hassan Sakilan,لاور ساكيلان,Others,Unclassified,19
ORDS,OOREDOO,Izza Austria Sugian,ازا سوجيان,Others,Unclassified,19
ORDS,OOREDOO,Sara Ibrahim K I Al Sayed,سارة ابراهيم خليل ابراهيم السيد,Others,Unclassified,19
ORDS,OOREDOO,Saim Yaksan,سايم ياكسان,Others,Unclassified,19
ORDS,OOREDOO,Helene Le Caignec,هيلين اوديت لي كايجنيس,Others,Unclassified,19
ORDS,OOREDOO,Mohd Ahmed M A Al-Mohannadi,محمد احمد محمد علي المهندي,Others,Unclassified,19
ORDS,OOREDOO,Sean Michael Borejszo,سيان بوريجسزو,Others,Unclassified,19
ORDS,OOREDOO,Rene Heinz Werner,ريني هاينز ويرنر,Others,Unclassified,19
ORDS,OOREDOO,Nasser Issa S R Al Hitmi,ناصر عيسى الهتمي,Others,Unclassified,19
ORDS,OOREDOO,Hilal Mohammed Al Khulaifi,هلال محمد الخليفي,Others,Unclassified,19
ORDS,OOREDOO,Luelle Pillay,ليولي بيلاي,Others,Unclassified,19
ORDS,OOREDOO,Muhammad Saad Afzal Muhammed Afzal,محمد سعد افضل محمد افضل,Others,Unclassified,19
ORDS,OOREDOO,Zahida Mohsin A Shahbal,زاهده محسن احمد شحبل,Others,Unclassified,19
ORDS,OOREDOO,Kristina Sullano Lumongsod,كريستينا لومنجسود,Others,Unclassified,19
ORDS,OOREDOO,Rita Elias Haddad,ريتا الياس حداد,Others,Unclassified,19
ORDS,OOREDOO,Thet Su Naing,ثيت سو ناينغ,Others,Unclassified,19
ORDS,OOREDOO,Anton Landman,انتون لاندمان,Others,Unclassified,19
ORDS,OOREDOO,Adil Ouriemchi,عادل اورمشي,Others,Unclassified,19
ORDS,OOREDOO,Ali Serdar Yagci,علي سيردار ياغسي,Others,Unclassified,19
ORDS,OOREDOO,Akansha Chamria,اكنشا تشمريا فنود كومار تشمريا,Others,Unclassified,19
ORDS,OOREDOO,Hamad Mohammed Al Mohannadi,حمد محمد المهندي,Others,Unclassified,19
ORDS,OOREDOO,Abeer Abdulla Al Mesalam,عبير عبدالله المسلم,Others,Unclassified,19
PALMS,PALMS SPORTS PrJSC,Abdulmunem Alsayed Mohamed Alsayed Abdulraheem Alhashmi,عبدالمنعم السيد محمد السيد عبدالرحيم الهاشمي,Chairman,Board,1
PALMS,PALMS SPORTS PrJSC,Readh Faraj Ahmed Alkindi,رياض فرج احمد الكندي,Vice Chairman,Board,2
PALMS,PALMS SPORTS PrJSC,Fouad Fahmi Darwish,فؤاد فهمي درويش,CE/ CEO,Management,5
PALMS,PALMS SPORTS PrJSC,Saje Thomas,ساجي توماس,Board Member,Board,11
PALMS,PALMS SPORTS PrJSC,Fouad Fahmi Darwish,فؤاد فهمي درويش,Board Member,Board,11
PALMS,PALMS SPORTS PrJSC,Khalifa Yousif Abdulla Husain Khouri,خليفة يوسف عبدالله حسين خوري,Board Member,Board,11
PALMS,PALMS SPORTS PrJSC,Hatem Mohammad Abdul Fattah Mohammad Elmohr,حاتم محمد عبد الفتاح محمد المهر,Board Secretary,Unclassified,12
PALMS,PALMS SPORTS PrJSC,Sweta Madhavan Rajagopalan,سويتا مادهافان راجاجوبالان,Company,Unclassified,18
PALMS,PALMS SPORTS PrJSC,Harpal Sinh Chudasama,هيربل سين شودشاما,Company,Unclassified,18
PALMS,PALMS SPORTS PrJSC,Kapil Bhatnagar Bhatnagar,كابيل بهاتناجار بهاتناجار,Company,Unclassified,18
PALMS,PALMS SPORTS PrJSC, Dinesh Kumar Khator, دنيش كومار كاتور,Company,Unclassified,18
PALMS,PALMS SPORTS PrJSC,Goel Nimish Goel, نيمش جول جول,Company,Unclassified,18
PALMS,PALMS SPORTS PrJSC,Muhammad Rashid Sajid,محمد راشد ساجد,Company,Unclassified,18
PALMS,PALMS SPORTS PrJSC,Aline Manofer,الين منوفر,Company,Unclassified,18
PALMS,PALMS SPORTS PrJSC,Roba J. M. Obaid, ربا جمال محمد عبيد,Others,Unclassified,19
PALMS,PALMS SPORTS PrJSC,Emad M Ayad,عماد محمد عياد,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,HE Tareq Abdulraheem Ahmed Rashed Alhosani,طارق عبدالرحيم احمد راشد الحوسني,Chairman,Board,1
PHX,PHOENIX GROUP     PLC,Dheera Haran,دهيرا هاران,Chief Financial Controller,Unclassified,9
PHX,PHOENIX GROUP     PLC,Farah Zafar,فرح ظفر,Top Management,Management,10
PHX,PHOENIX GROUP     PLC,Sheharyar Haider Malhi,شهريار حيدر مالحي,Top Management,Management,10
PHX,PHOENIX GROUP     PLC,Omar Mohamed Maursy,عمر محمد مرسي,Top Management,Management,10
PHX,PHOENIX GROUP     PLC,Lucien Michael Harrington,لوسيان مايكل هارينغتون,Top Management,Management,10
PHX,PHOENIX GROUP     PLC,Elham Abdulghafoor Mohammed Rafi Alqasim,الهام عبدالغفور محمدرفيع القاسم,Board Member,Board,11
PHX,PHOENIX GROUP     PLC,Munaf Ali,مناف علي,Board Member,Board,11
PHX,PHOENIX GROUP     PLC,Fady M Y Dahalan,فادي م. ي. دحلان,Board Member,Board,11
PHX,PHOENIX GROUP     PLC,PHOENIX GROUP PLC,فينيكس كروب بي إل سي,Company,Unclassified,18
PHX,PHOENIX GROUP     PLC,ARTEMIS HOLDINGS LTD,ارتميس القابضة المحدودة,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,HADES HOLDINGS LTD,هادس القابضة المحدودة,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,HYPERION HOLDINGS LTD,هيبوريون القابضة المحدودة,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,ELSA YAHYA MUHAMMAD YAHYA,ايلسا يحيى محمد يحيى,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,MUHAMMAD SHAHRUKH SAJID MUHAMMAD SAJID HUSSAIN,محمد شاهروخ ساجد محمد ساجد حسين,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,Alireza Ardebiliasl,علي رضا أردبيلياصل,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,Rose Shaju Perinchery Perinchery Kochappan Shaju,روز شاجو بيرينشيري بيرينشيري كوتشابان شاجو,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,Muhammad Aasil Basharat Basharat Ahmed,محمد أصيل بشارات بشارات أحمد,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,CITADEL INTERNATIONAL HOLDINGS L.L.C.,سيتادل إنترناشونال هولدينغز ذ.م.م,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,Haroun Khwaja,هارون خواجة,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,Rajankumar Sureshbhai Palan,راجانكومار سوريشبهاي بالان,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,AIDA ADEM EDRIS,عايده ادم ادريس,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,Jitesh Bhatia,جيتيش بهاتيا,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,MADJID MOHAMMAD EBRAHIM HEIDARI,مجيد محمد ابراهيم حيدرى,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,HAMED ABBASALI ZAKER,حامد عباسعلى ذاكر,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,SIMAR PATWALIA MEHRBAN SINGH,سيمار بتواليا ميهربان سينغ,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,ATIF HAMEED ABDUL HAMEED,عاطف حميد عبدالحميد,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,PADIDEH AHMADI,بديده احمدى,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,SARAH FRAZER NICHOLAS FAZIL FRAZER,ساره فرازير نيكولاس فاضل فرازير,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,NOORSIMRAN SANGHERA,نورسيمران سانغيرا,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,LACE LYN TAMBA DIMALALUAN,لايس لين تامبا ديمالالوان,Others,Unclassified,19
PHX,PHOENIX GROUP     PLC,SALMAN MEHMOOD FAZAL MEHMOOD,سلمان محمود فضل محمود,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,H.E. Mansoor Ibrahim Ahmed Saeed Almansoori,منصور ابراهيم احمد سعيد المنصوري,Chairman,Board,1
PRESIGHT,Presight AI Holding PLC,H.E. Sultan Obaid Ali Al Yabhouni Aldhaheri,سلطان عبيد على اليبهونى الظاهرى,Vice Chairman,Board,2
PRESIGHT,Presight AI Holding PLC,Thana Pramotedham,ثانى براموتدهام,Managing Director,Board,7
PRESIGHT,Presight AI Holding PLC,Xiaodong Zhou,زيادونج زهو,Top Management,Management,10
PRESIGHT,Presight AI Holding PLC,Xiaoyin Yang,شياوين يانغ,Top Management,Management,10
PRESIGHT,Presight AI Holding PLC,Raghupathy Ramadorai Meyoor,راغوباتي رامادوراى ليور ,Top Management,Management,10
PRESIGHT,Presight AI Holding PLC,Adel Salem Saeed Abdulla Alsharji,عادل سالم سعيد عبدالله الشرجي,Top Management,Management,10
PRESIGHT,Presight AI Holding PLC,Magzhan Kenesbai,ماجزهان كينيسبى,Top Management,Management,10
PRESIGHT,Presight AI Holding PLC,Charles Thomas Kelly,تشارلز توماس كيلى,Top Management,Management,10
PRESIGHT,Presight AI Holding PLC,Eva Mourino Bustillo ,إيفا مورينو بوستيلو,Top Management,Management,10
PRESIGHT,Presight AI Holding PLC,Alexander James Brown,الكسندر جايمس براون,Top Management,Management,10
PRESIGHT,Presight AI Holding PLC,Hamda Eid Khamis Almheiri,حمده عيد خميس المهيري,Board Member,Board,11
PRESIGHT,Presight AI Holding PLC,Abdulla Rashed Mohammed Rashed Alrashdi,عبدالله راشد محمد راشد الراشدي,Board Member,Board,11
PRESIGHT,Presight AI Holding PLC,Ismail Ali Mohammad Sulaiman Abdulla,اسماعيل على محمد سليمان عبدالله,Board Member,Board,11
PRESIGHT,Presight AI Holding PLC,Bashar Adel Suleiman Alrosan,بشار عادل سليمان الروسان,Board Member,Board,11
PRESIGHT,Presight AI Holding PLC,Sultan Ahmed Sultan Al Jaber ,الدكتور سلطان أحمد سلطان الجابر ,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Mera Investment,ميرا للاستثمار,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Donya Fredj,دنيا فرج,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Suhaib Ur Rehman,فريديريك جوهانيس ثيريون,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Frederik Johannes Thirion,فريديريك جوهانيس ثيريون,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Peng Xiao,بنج زياو,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Neeraj Kakkar,نيراج كاكار,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Nick Clements,نيكولاس كليمنتس,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Martin Lee Edelman,مارتين لي ايدلمان,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Sanjeev Jain,سانجيف جيان,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Kiril Simeonov Evtimov,كيريل سايمنوف افتيموف,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Peng Yao Jerome Toh,بينق يوه جيرومى توه,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Naveen Bokati,نافين بوكاتى,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Joanne Lesley Norman,جوانى ليسيلى نورمان,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Saroja Raghunathan Raghunathan,ساروجا راغوناتان راغوناتان,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Chaudhry Shoaib Hamid Chaudhry Hamid Sharif,شودرى شعيب حميد شودرى حميد شريف,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Rohan Joab Singh Rajdeep Singh,روهان جواب سينغ راجديب سينغ,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Roger Brian Tejwani,روجر بريان تيجوانى,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Len-Tzan Koh,لين تزان كوه,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Basem Hasan Mousa Mousa,باسم حسن موسى موسى,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Mohamed Faheem Idru,محمد فهيم إدرو,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Francisco Jose Matias Ferreira Leal Goncalves,فرانسيسكو خوسيه ماتياس فيريرا ليل جونكالفيس,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Reem Alyan,ريم عليان,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Nursultan Kozhanov,نور سلطان كوجانوف,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Sara Ali Ahmed Alafreet Alkuwaiti,سارة علي أحمد العفريت الكويتي,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Mukesh Goel Trilok Chand Goel ,موكيش جول تريلوك تشاند جول,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Tarek Alchami,طارق الشامي,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Badsha Anzif Abdulkhader,بادشا أنزيف عبد القادر,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Shamma Abdulla Salem Obaid Alnuaimi,شما عبدالله سالم عبيد النعيمي,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Avita Garhwal,أفيتا جارهوال,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Mher Karkorian,مهير قركوريان,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Tamara Habib,تمارا حبيب,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Mohamad Alkichk,محمد الكشك,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Sheik Muhammad Shameen Hosenbocus,الشيخ محمد شمين هوسنبوكس,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Adithya Srinivasan Raghavan,أديتيا سرينيفاسان راغافان,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Elena Dreyer,ايلينا دراير,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Andrew David Reakes,أندرو ديفيد ريكس,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Mitar Nikola Michael Korjen,ميتار نيكولا مايكل كورجين,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Meirambek Ashirbekov ,ميرامبيك أشيربيكوف,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Georges Haddad,جورج حداد,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Yasir Abdurazak,ياسر عبدالرزاق,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Tomiris Ramazan,توميريس رمضان,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Maxat Koshumbayev,ماكسات كوشومباييف,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Martin Christopher Yates,مارتن كريستوفر ييتس,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Mohamed Tighilt,محمد تيغيلت,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,James Westerby Jones,جيمس ويستربي جونز,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Ali Omar Abdin,علي عمر عابدين,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Sian Warren,سيان وارن,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Nigel Hammersley ,نايجل هامرسلي,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Toujan Al Halabi ,توجان الحلبي,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Siti Nur Atiqah Binte Jumad  ,ستي نور عتيقة بنت جمعة,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Henry Curtis ,هنري كيرتس,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Tawanda Chihota ,تاوندا تشيهوتا,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Marta Guasch Salvado,مارتا جواش سالفادو,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Aliyar Alimov,عليار عليموف,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Tanisha Lauren Onyenaoha,تانيشا لورين أونيناوها,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Rajat Goyal Rajesh Kumar Goyal,راجات جويال راجيش كومار جويال,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Ang Wei Ming,أنج وي مينج,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Shadi Falah Kathloum Mashaqbeh,شادي فلاح كثلوم مشاقبة,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,You Kein Shin,أنت كين شين,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Oksana Golod,أوكسانا غولود,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Yonghyun Kwon,يونغهيون كوون,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Renella Lanessa Andrade,رينيلا لانيسا اندرادي,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Tina Elie Daher,تينا إيلي ضاهر,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Tarek Bilani,طارق بيلاني,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Kim Taeyoon,كيم تايون,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Selim Tira,سليم تيرا,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,Maya Nasri Milan,مايا نصري ميلان,Others,Unclassified,19
PRESIGHT,Presight AI Holding PLC,MAHMOUD MOHAMEDFESAL RAQEB ADI,محمود محمد فيصل رقاب عدي,Others,Unclassified,19
