ticker,name_en,name_ko,filing_id,filed_on,person_name,is_registered_officer,title,relationship,shares_held,shares_change,stake_pct,stake_change_pct
066910,"SONOKONGCO.,LTD.",(주)손오공,20260601000752,2026-06-01,에이치케이모빌리티컴퍼니,,-,10%이상주주,2322769,-9291076,17.35,0
066910,"SONOKONGCO.,LTD.",(주)손오공,20260723000209,2026-07-23,에이치케이모빌리티컴퍼니,,-,10%이상주주,3842769,1520000,24.98,7.63
456160,"G2GBIO, Inc.",(주)지투지바이오,20250821000551,2025-08-21,이정숙,unregistered,상무이사,-,1869,1869,0.03,0.03
456160,"G2GBIO, Inc.",(주)지투지바이오,20250821000546,2025-08-21,전교중,registered,전무이사,-,11540,11540,0.22,0.22
456160,"G2GBIO, Inc.",(주)지투지바이오,20250821000544,2025-08-21,이용진,registered,부사장,-,1122,1122,0.02,0.02
456160,"G2GBIO, Inc.",(주)지투지바이오,20250821000542,2025-08-21,설은영,registered,부사장,-,202700,202700,3.78,3.78
456160,"G2GBIO, Inc.",(주)지투지바이오,20250821000531,2025-08-21,이희용,registered,대표이사,10%이상주주,601600,601600,11.21,11.21
456160,"G2GBIO, Inc.",(주)지투지바이오,20250821000564,2025-08-21,최희경,unregistered,상무이사,-,19096,19096,0.36,0.36
456160,"G2GBIO, Inc.",(주)지투지바이오,20250821000594,2025-08-21,홍진태,registered,사외이사,-,4983,4983,0.09,0.09
456160,"G2GBIO, Inc.",(주)지투지바이오,20250821000580,2025-08-21,이주한,unregistered,이사,-,7707,7707,0.14,0.14
456160,"G2GBIO, Inc.",(주)지투지바이오,20250822000054,2025-08-22,김복만,unregistered,전무이사,-,22700,22700,0.42,0.42
456160,"G2GBIO, Inc.",(주)지투지바이오,20250919000587,2025-09-19,최희경,unregistered,상무이사,-,20074,978,0.37,0.01
456160,"G2GBIO, Inc.",(주)지투지바이오,20250919000579,2025-09-19,설은영,registered,부사장,-,203655,955,3.76,-0.02
456160,"G2GBIO, Inc.",(주)지투지바이오,20250919000594,2025-09-19,이주한,unregistered,이사,-,8685,978,0.16,0.02
456160,"G2GBIO, Inc.",(주)지투지바이오,20251106000299,2025-11-06,홍진태,registered,사외이사,-,14949,9966,0.09,0
456160,"G2GBIO, Inc.",(주)지투지바이오,20251106000292,2025-11-06,이용진,registered,부사장,-,3366,2244,0.02,0
456160,"G2GBIO, Inc.",(주)지투지바이오,20251106000289,2025-11-06,전교중,registered,전무이사,-,34620,23080,0.21,-0.01
456160,"G2GBIO, Inc.",(주)지투지바이오,20251106000281,2025-11-06,설은영,registered,부사장,-,610965,407310,3.76,0
456160,"G2GBIO, Inc.",(주)지투지바이오,20251106000268,2025-11-06,이희용,registered,대표이사,10%이상주주,1804800,1203200,11.1,-0.11
456160,"G2GBIO, Inc.",(주)지투지바이오,20251106000303,2025-11-06,김복만,unregistered,전무이사,-,68100,45400,0.42,0
456160,"G2GBIO, Inc.",(주)지투지바이오,20251106000318,2025-11-06,최희경,unregistered,상무이사,-,60222,40148,0.37,0
456160,"G2GBIO, Inc.",(주)지투지바이오,20251106000317,2025-11-06,이정숙,unregistered,상무이사,-,5607,3738,0.03,0
456160,"G2GBIO, Inc.",(주)지투지바이오,20251106000308,2025-11-06,이주한,unregistered,이사,-,26055,17370,0.16,0
456160,"G2GBIO, Inc.",(주)지투지바이오,20260213002297,2026-02-13,전교중,registered,사장,-,53670,19050,0.32,0.11
456160,"G2GBIO, Inc.",(주)지투지바이오,20260213002312,2026-02-13,이용진,registered,부사장,-,25866,22500,0.16,0.14
456160,"G2GBIO, Inc.",(주)지투지바이오,20260213002323,2026-02-13,노은한,registered,감사,-,1500,1500,0.01,0.01
456160,"G2GBIO, Inc.",(주)지투지바이오,20260213002332,2026-02-13,김복만,unregistered,전무이사,-,71100,3000,0.43,0.01
456160,"G2GBIO, Inc.",(주)지투지바이오,20260213002358,2026-02-13,이정숙,unregistered,상무이사,-,13607,8000,0.08,0.05
456160,"G2GBIO, Inc.",(주)지투지바이오,20260327000290,2026-03-27,이희용,registered,대표이사,10%이상주주,1806000,1200,10.4,-0.7
456160,"G2GBIO, Inc.",(주)지투지바이오,20260327000295,2026-03-27,전교중,registered,사장,-,54340,670,0.31,-0.01
456160,"G2GBIO, Inc.",(주)지투지바이오,20260327000306,2026-03-27,최희경,unregistered,상무이사,-,60940,718,0.35,-0.02
456160,"G2GBIO, Inc.",(주)지투지바이오,20260327000302,2026-03-27,설은영,registered,부사장,-,611265,300,3.52,-0.24
456160,"G2GBIO, Inc.",(주)지투지바이오,20260521000730,2026-05-21,설은영,registered,부사장,-,614065,2800,3.52,0
456160,"G2GBIO, Inc.",(주)지투지바이오,20260521000756,2026-05-21,최희경,unregistered,상무이사,-,63940,3000,0.37,0.02
456160,"G2GBIO, Inc.",(주)지투지바이오,20260522000631,2026-05-22,이주한,unregistered,상무이사,-,29055,3000,0.17,0.01
456160,"G2GBIO, Inc.",(주)지투지바이오,20260605000622,2026-06-05,이종미,unregistered,이사,-,3000,3000,0.02,0.02
456160,"G2GBIO, Inc.",(주)지투지바이오,20260805000464,2026-08-05,조훈희,unregistered,이사,-,339,339,0.002,0.002
052020,STCUBE,(주)에스티큐브,20241030000472,2024-10-30,에스티큐브앤컴퍼니,,-,사실상지배주주,2771856,2771856,5.6,5.6
052020,STCUBE,(주)에스티큐브,20241203000324,2024-12-03,바이오메디칼홀딩스,,-,사실상지배주주,1581030,449447,2.33,-0.12
052020,STCUBE,(주)에스티큐브,20241203000339,2024-12-03,YOO STEPHEN,registered,최고과학책임자(CSO),-,577646,164014,0.85,-0.06
052020,STCUBE,(주)에스티큐브,20241203000349,2024-12-03,에스티사이언스,,-,사실상지배주주,64614,18346,0.09,-0.01
052020,STCUBE,(주)에스티큐브,20241203000356,2024-12-03,박준용,registered,부사장,-,167582,47582,0.24,-0.03
052020,STCUBE,(주)에스티큐브,20250630000763,2025-06-30,바이오메디칼홀딩스,,-,사실상지배주주,1131583,-449447,1.66,-0.67
357780,"Soulbrain Co., Ltd.",솔브레인 주식회사,20250414002061,2025-04-14,박영수,registered,대표이사,-,370,370,0,0
357780,"Soulbrain Co., Ltd.",솔브레인 주식회사,20250422000499,2025-04-22,박영수,registered,대표이사,-,500,130,0.01,0.01
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251103000119,2025-11-03,안건준,registered,대표이사,10%이상주주,1586324,12196,18.18,0.1
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251104000049,2025-11-04,이재원,registered,이사,-,2330,2330,0.03,0.03
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251104000333,2025-11-04,조용원,registered,상무,-,10000,10000,0.1,0.1
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251105000119,2025-11-05,한영수,unregistered,연구위원,-,1000,1000,0.01,0.01
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251105000172,2025-11-05,이선필,unregistered,연구위원,-,2000,2000,0.02,0.02
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251105000305,2025-11-05,유종재,unregistered,연구위원(그룹장),-,10300,1500,0.12,0.02
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251106000248,2025-11-06,박광근,unregistered,상무,-,1000,1000,0.01,0.01
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251106000397,2025-11-06,양준영,unregistered,이사,-,1500,1500,0.02,0.02
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251111000372,2025-11-11,최윤성,unregistered,상무,-,1000,1000,0.01,0.01
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251114003129,2025-11-14,안건준,registered,대표이사,10%이상주주,1591154,4830,18.23,0.05
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251121000430,2025-11-21,안건준,registered,대표이사,10%이상주주,2375155,784001,24.97,6.74
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251121000471,2025-11-21,유종재,unregistered,연구위원(그룹장),-,15375,5075,0.18,0.06
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251121000407,2025-11-21,최윤성,unregistered,상무,-,3942,2942,0.05,0.04
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251121000483,2025-11-21,이영진,unregistered,이사,-,5039,1663,0.06,0.02
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251121000497,2025-11-21,조용원,registered,상무,-,14927,4927,0.17,0.07
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251121000493,2025-11-21,이재원,registered,이사,-,3478,1148,0.04,0.01
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20251204000529,2025-12-05,안건준,registered,대표이사,10%이상주주,1984345,-390810,21.76,-3.21
412350,Laserssel Co. Ltd.,레이저쎌 주식회사,20260209000734,2026-02-10,안건준,registered,대표이사,10%이상주주,1984345,393191,15.23,-3
263050,"Eutilex Co.,Ltd.",(주)유틸렉스,20240926000386,2024-09-26,이국희,registered,감사,-,3000,-3000,0.01,-0.01
263050,"Eutilex Co.,Ltd.",(주)유틸렉스,20241104000342,2024-11-04,권병세,registered,대표이사,10%이상주주,4042858,35998,10.98,0.1
263050,"Eutilex Co.,Ltd.",(주)유틸렉스,20250404002146,2025-04-04,신주현,unregistered,신약연구담당,-,21772,21772,0.06,0.06
263050,"Eutilex Co.,Ltd.",(주)유틸렉스,20250404002221,2025-04-04,이국희,registered,감사,-,0,-3000,0,-0.01
263050,"Eutilex Co.,Ltd.",(주)유틸렉스,20250408003187,2025-04-08,KWON DAVID HYUNGJOONG,,-,사실상지배주주,755976,755976,2.05,2.05
263050,"Eutilex Co.,Ltd.",(주)유틸렉스,20250408003154,2025-04-08,한명희,,-,사실상지배주주,1750902,1750902,4.75,4.75
263050,"Eutilex Co.,Ltd.",(주)유틸렉스,20250408003236,2025-04-08,KWON PATRICK MYUNGJOONG,,-,사실상지배주주,755976,755976,2.05,2.05
263050,"Eutilex Co.,Ltd.",(주)유틸렉스,20250408003262,2025-04-08,KWON EDWIN EUJOONG,,-,사실상지배주주,755976,755976,2.05,2.05
263050,"Eutilex Co.,Ltd.",(주)유틸렉스,20250522000339,2025-05-22,한명희,,-,사실상지배주주,0,-1750902,0,-4.75
263050,"Eutilex Co.,Ltd.",(주)유틸렉스,20250522000349,2025-05-22,KWON DAVID HYUNGJOONG,,-,사실상지배주주,147628,-608348,0.4,-1.65
263050,"Eutilex Co.,Ltd.",(주)유틸렉스,20250522000358,2025-05-22,KWON EDWIN EUJOONG,,-,사실상지배주주,147628,-608348,0.4,-1.65
263050,"Eutilex Co.,Ltd.",(주)유틸렉스,20250522000361,2025-05-22,KWON PATRICK MYUNGJOONG,,-,사실상지배주주,147627,-608349,0.4,-1.65
263050,"Eutilex Co.,Ltd.",(주)유틸렉스,20250718000502,2025-07-18,김영호,unregistered,부사장,-,53552,-16990,0.15,-0.04
263050,"Eutilex Co.,Ltd.",(주)유틸렉스,20251208000287,2025-12-08,권병세,registered,대표이사,사실상지배주주,2021430,-2021428,5.49,-5.49
081660,Misto Holdings Corporation,(주)미스토홀딩스,20250206000472,2025-02-06,정상희,unregistered,실장,-,300,300,0,0
081660,Misto Holdings Corporation,(주)미스토홀딩스,20250404003298,2025-04-04,김해성,registered,사외이사,-,0,-2800,0,0
036120,Seoul Information Service Inc.,서울평가정보(주),20241230000367,2024-12-30,고인묵,unregistered,사장,사실상지배주주,10000,10000,0.03,0.03
036120,Seoul Information Service Inc.,서울평가정보(주),20250103000435,2025-01-03,임동훈,,-,사실상지배주주,26000,10000,0.07,0.02
036120,Seoul Information Service Inc.,서울평가정보(주),20250103000512,2025-01-03,강진수,unregistered,부문대표,-,425,425,0.001,0.001
036120,Seoul Information Service Inc.,서울평가정보(주),20250107000517,2025-01-07,박중양,registered,기타비상무이사,사실상지배주주,310416,30267,0.87,0.08
036120,Seoul Information Service Inc.,서울평가정보(주),20250328002286,2025-03-28,문재우,unregistered,회장,-,12087,12087,0.03,0.03
036120,Seoul Information Service Inc.,서울평가정보(주),20260416000518,2026-04-16,문재우,unregistered,회장,-,4087,-8000,0.01,-0.02
036120,Seoul Information Service Inc.,서울평가정보(주),20260727000400,2026-07-27,김중근,unregistered,사장,-,9419,9419,0.03,0.03
351020,"Miju Co., Ltd.",(주)미쥬,20241127000046,2024-11-27,김남규,unregistered,부대표,10%이상주주,772071,-36500,37.21,-1.76
351020,"Miju Co., Ltd.",(주)미쥬,20251031000534,2025-10-31,알바트로스퓨처모빌리티펀드,,-,10%이상주주,276626,276626,11.76,11.76
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20241223000051,2024-12-23,TheMiriStrategicEmergingMarketsFundLP,,-,10%이상주주,4267397,4267397,10.24,10.24
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20241226000201,2024-12-26,안준하,unregistered,파트너,-,14600,14600,0.04,0.04
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20241227000404,2024-12-27,곽대환,unregistered,시니어파트너,-,220694,5694,0.53,0.01
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20241227000405,2024-12-27,곽동걸,registered,대표이사,-,1570276,5276,3.77,0.02
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20241227000406,2024-12-27,도용환,registered,회장,10%이상주주,5611291,11291,13.46,0.02
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20241227000408,2024-12-27,박기수,unregistered,본부장,-,51702,1702,0.12,0
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20241227000403,2024-12-27,강일성,unregistered,본부장,-,42759,1759,0.1,0
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20241227000400,2024-12-27,강신우,registered,대표이사,-,64177,6177,0.15,0.01
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20241227000411,2024-12-27,이경형,unregistered,본부장,-,56845,1845,0.14,0.01
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20241227000423,2024-12-27,채진호,unregistered,부문대표,-,252412,6112,0.61,0.02
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20241227000422,2024-12-27,이혁진,unregistered,파트너,-,32673,3667,0.08,0.01
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20241227000420,2024-12-27,이준호,unregistered,파트너,-,34726,2108,0.08,0
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20241227000414,2024-12-27,이상현,unregistered,파트너,-,24847,1847,0.06,0
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20250102000042,2025-01-02,TheMiriStrategicEmergingMarketsFundLP,,-,10%이상주주,4411097,143700,10.58,0.34
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20250109000002,2025-01-09,TheMiriStrategicEmergingMarketsFundLP,,-,10%이상주주,4462097,51000,10.71,0.13
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20250124000167,2025-01-24,신도철,unregistered,부문대표,-,17345,17345,0.04,0.04
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20250313000089,2025-03-13,TheMiriStrategicEmergingMarketsFundLP,,-,10%이상주주,4494597,32500,10.78,0.07
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20250319000383,2025-03-19,이도행,unregistered,파트너,-,6990,6990,0.02,0.02
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20250415000044,2025-04-15,TheMiriStrategicEmergingMarketsFundLP,,-,10%이상주주,4811247,316650,11.54,0.76
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20250422000033,2025-04-22,공원표,unregistered,파트너,-,19050,19050,0.05,0.05
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20250424000092,2025-04-24,TheMiriStrategicEmergingMarketsFundLP,,-,10%이상주주,4869196,57949,11.68,0.14
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20250502000033,2025-05-02,TheMiriStrategicEmergingMarketsFundLP,,-,10%이상주주,4922247,53051,11.81,0.13
026890,"STIC Investments, Inc.",스틱인베스트먼트(주),20250513000031,2025-05-13,TheMiriStrategicEmergingMarketsFundLP,,-,10%이상주주,5001047,78800,12,0.19
